data/customer_id,data/helpful_votes,data/marketplace,data/product_category,data/product_id,data/product_parent,data/product_title,data/review_body,data/review_date,data/review_headline,data/review_id,data/star_rating,data/total_votes,data/verified_purchase,data/vine
b'7808805',0,b'US',b'Shoes',b'B0059P2AZY',b'435734629',b'NIKE AIR SHOW ELITE 2 (MENS)',"b'Being a high school baseball player, I loved my cleats from last year and did not want to change. Found these and orderd them and they were exactly what I wanted.'",b'2013-04-10',b'Perfect.',b'RO989J1BXX2NR',5,0,1,1
b'11495667',0,b'US',b'Shoes',b'B00BI38LLI',b'416576196',"b""Trotters Women's Alexa Pump""","b'This shoe is classic and beautiful.  I wear a 5 1/2 and found the overall size to be accurate; however, the toe area was too narrow.  Even after attempts to break them in, I could not bear to stand or walk in them for more than a few minutes.'",b'2015-04-05',"b'Beautiful, but toe area was too narrow'",b'RNA2HU4GTNBY8',2,0,0,1
b'15568787',0,b'US',b'Shoes',b'B000GLP2FQ',b'178751164',b'Arnette Sunglasses 4054 Gloss Black',"b""I searched high and low for these sunglasses as they are no longer in production by Arnette. These are by far my favorite sunglasses ever. After leaving a pair in Vegas and a pair disappearing from my car at the auto shop I was devastated that I couldn't find them anymore. Alas I found this pair and it is the pair I have today. The fit is perfect, the lense polarization is ideal for any activity under the sun.  What makes these the perfect sunglasses for me is that I have an above average sized head so needless to say I have a hard time finding glasses that fit properly. Even prescription eye-wear was a hassle. However these glasses hugged my head like nobody's business and just fit perfectly. It sounds weird to say you just love a pair of glasses but I do love these glasses and I wish Arnette would bring them back.  PS. If any shop out there has these in stock I will take them off your hands so I can have my inventory for life.""",b'2011-11-28',b'The best sunglasses ever',b'R2HTEB9XTA3DD8',5,0,0,1
b'7697098',0,b'US',b'Shoes',b'B00DQYTUG2',b'530673718',"b""Sanuk Women's Tailspin Flat""","b""They came a but later than expected but once they did, they were fine. A little stiffer than I'm used to but now that they're broken in they're super comfy. Overall a great deal for a pair of shoes.""",b'2014-05-20',b'Review',b'R1T8M5EIGSLH1C',4,0,0,1
b'44399176',0,b'US',b'Shoes',b'B00ARR37RE',b'874907106',"b""Clarks Women's Kessa Agnes Loafer""",b'Very comfortable.  Fits perfect.',b'2015-03-14',b'Good choice .',b'R1ZS4XHS98029A',5,0,0,1
b'45973481',0,b'US',b'Shoes',b'B003TU1318',b'545466013',"b""Teva Men's Omnium Closed-Toe Sandal, Ombre Blue, 9.5 US""",b'Well made. Must wait and see how they hold up kayaking. Order next larger size<br />My reg size would not go on my foot.',b'2015-01-29',b'Well made. Must wait and see how they hold ...',b'RH1YTVGVCKDSU',5,0,0,1
b'27848078',0,b'US',b'Shoes',b'B004JRHUQM',b'700390130',"b""Dansko Women's Rylan Crazy Horse Boot""",b'I absolutely love my boots!!!  They are the most comfortable pair of shoes in my closet and I wear them all the time.........',b'2013-01-04',b'boots',b'R32KXV3NF5LD0D',5,0,0,1
b'39267222',0,b'US',b'Shoes',b'B00ES81J9Q',b'816894893',"b""ASICS Men's GEL-Kinsei 5 Running Shoe""","b'As expected but problem with seam that is too large on the left shoe at the shoe tongue.  Rubs and not too comfortable.  For the price, still happy with shoes and service excellent'",b'2015-07-23',b'Review',b'R1U079FSGTVH5N',4,0,0,1
b'12614832',0,b'US',b'Shoes',b'B006MZDKUY',b'988276154',"b""Saucony Men's Hattori LC Running Shoe""","b""Man I love these shoes! They are so light it's incredible. The shoe is basically a tight fitting, hard sock with a soft sole with hard contact points. The difference between running on concrete compared to very rough asphalt is fairly minimal but certainly noticeable. The support is surprisingly good for my weak ankles considering how minimal they are.<br />Just be prepared for some major soreness/tightness in your calves your first week or so of running unless you reguarly wear flat shoes.<br />Humans have evolved millions of years to be effective runners/walkers and wearing arch support shoes is a crutch that does way more harm than good.""",b'2013-05-15',b'PERFECT introduction to minimal running',b'RZHOJIVBO1XYE',5,0,0,1
b'37358504',0,b'US',b'Shoes',b'B007OVT6J4',b'583048754',"b""Polarized It's All Good Bacchus Sunglasses""",b'Love them',b'2015-06-02',b'Five Stars',b'R2L5341NI48V6R',5,0,0,1
b'43122452',0,b'US',b'Shoes',b'B00HZ7LLL8',b'994103355',"b""Timberland Men's Classic Two-Eye Boat Shoe""",b'Very nice shoe fit as expected.',b'2015-06-10',b'Five Stars',b'R2SVHS4QSBXMX1',5,0,0,1
b'9002413',0,b'US',b'Shoes',b'B002TEHMMO',b'291615828',"b'Meltonian Boot and Shoe Cream Polish, 1.55 Ounces'",b'I have this polish in every color for all my boots and love it.',b'2014-12-29',b'Love this brand',b'R1LIN11NY5YBUQ',5,0,0,1
b'25795005',0,b'US',b'Shoes',b'B00AK9ICNS',b'830002922',"b""ASICS Women's GEL-Rhythmic 2 SB Cross-Training Shoe""","b'In search of the perfect ZUMBA shoe, I tried this one based on several positive reviews.  I have rarely felt such immediate discomfort in a shoe.  Although I ordered it in my usual athletic shoe size, it was a bit too short I the length and very narrow for my foot.  And, it did not pass my spin and slide test.  I tried it on both wood and tile.  I found that the sole was too grippy for most ZUMBA moves.  Although it is advertised as a dance shoe, that little circle on the sole does not afford any ability to pivot easily.  I sent the shoes back.<br />I gave it a three start rating because the shoe does appear to be well made.'",b'2014-08-05',b'Uncomfortable!',b'R3S9YW91EFCRU5',3,0,0,1
b'4409538',0,b'US',b'Shoes',b'B004J2OCZY',b'955479405',"b""Merrell Men's Encore Bypass Slip-On Shoe""",b'last pair were right on the money...these seem a tad to large',b'2015-08-18',b'Four Stars',b'R2ABN30IOZ0NJ3',4,0,0,1
b'44853959',0,b'US',b'Shoes',b'B0011YEMDK',b'745610224',b'Superfeet BLUE Full Length Insole',"b""My arch in my left foot has been bothering me for about 6 months.I put these in my shoe and my foot doesn't hurt at all now. I can walk and run with no pain. Great item.""",b'2014-03-09',b'Blue superfeet are the answer',b'R28R220CCVCUDG',5,0,0,1
b'19310140',0,b'US',b'Shoes',b'B00KAFPCQ2',b'772491256',"b""Corky's Elite - Women's Boulder Red Slip On Shoes""",b'I love them! Very cute and comfortable. Maybe not long walks though.',b'2015-08-01',"b""Corky's""",b'RIN6D0UOC3EN5',4,0,0,1
b'41841231',0,b'US',b'Shoes',b'B00K1E9R5O',b'370324688',"b""Michael Antonio Women's Menlow Boot""","b""I get so many compliments on these! I got them in black. I like that they look like combat boots without being too edgy for a mom to wear :) Super comfortable. My only complaint is that the laces are somewhat tedious to deal with and don't stay tied well. But honestly, they were cheap and I'm still impressed for the price.""",b'2015-04-07',b'I like that they look like combat boots without being too ...',b'R15HFZFMKZXCVT',4,0,0,1
b'17637387',0,b'US',b'Shoes',b'B00GV3VK0Y',b'888832774',"b""PUMA Men's Future Cat S1 Overtake Motorsport Fashion Sneaker""",b'Nice Puma shoes',b'2014-09-15',b'Five Stars',b'R2U001SK1VG9V6',5,2,0,1
b'36197154',0,b'US',b'Shoes',b'B000VRXRHA',b'15879726',"b""Etienne Aigner Women's Wren Slip-On""","b""Etienne was my go to shoes for strolling, shopping, and jetting through the airport on trips to Asia, Europe, the Americas, and Australia.  I have been buying this brand for over 20 years when I went to the local outlet and bought 12 pairs of shoes on sale.  I've been shopping at the outlets for 15 years.  They cracked, broke, peeled, and collapsed within less than a year. I was strolling though the mall when my heel just collapsed.  That's the only way to describe it.  It shattered before my eyes.  I vowed then never to purchase the brand again.  Instead, I ventured into the Marmi shoe store and purchased Vaneli flats to continue my shopping day.  When the Etiennes collapsed they were made of some sort of chalk type substance inside the sole and inside the heel.  Two pairs--heel dropped off, three pairs--shoe split in half horozontally, all peeled inside.  My feet do not sweat because I have poor circulation in the legs so that wasn't the cause.  The sole says all leather upper and inside it says made in Spain.""",b'2011-01-13',b'Etienne Aigner Made In Spain',b'R1D9746IWG5TER',1,0,1,1
b'5922257',0,b'US',b'Shoes',b'B00BPNDISM',b'289194093',b'Nike Men Zoom Stefan Janoski',b'I get a lot of compliments with these shoes. They have really nice fabric and the color combination is fantastic. It feels great when I wear these shoes. It is made by Nike so it is a good brand.',b'2014-06-26',b'Happy with product',b'R2HR35ZQCRZQ1Q',5,0,1,1
b'16621309',0,b'US',b'Shoes',b'B00E3QQ80I',b'840907953',"b""Clarks Women's Wendy River Sandal""","b""I ordered the &#34;Clarks Wendy River Sandal&#34; hoping for a comfortable shoe/sandal, and I was not disappointed! When a person forgets about their feet as they wear a pair of shoes, in my opinion &#34;that's a comfortable shoe&#34;. The only thing I would do differently is order a different color that pewter. Oh, don't get me wrong. It's a nice color, the shine is a bit bright for me.""",b'2014-07-14',b'Glad I ordered these shoes',b'RM5AFNNWT3V1I',5,0,0,1
b'49258829',0,b'US',b'Shoes',b'B008EW6WKS',b'887150106',"b""Ollio Women's Shoe Platform Silver Line Accent High Heel pump Multi Color Sandal""",b'I like theses shoes!! They fit well and look so cute on. The only thing is that the zipper on the heel the seam rubs your foot. I put in heel inserts to have a better grip and it worked great.',b'2013-07-11',b'New shoes',b'R1PMQ8C3TS4WQZ',4,0,0,1
b'31650401',0,b'US',b'Shoes',b'B00KJ5XFCQ',b'988806073',b'Sakroots Artist Circle Mini Fold Over Crossbody Bag',"b'Arrived as described, even nicer!  Love the detail and workmanship.  I am hooked on sakroots products.'",b'2015-01-19',b'Love the detail and workmanship',b'R23LSNXO6IF0V2',5,0,0,1
b'46212279',0,b'US',b'Shoes',b'B003YUJEIW',b'488632554',"b""Maria Sharapova Collection by Cole Haan Women's Air Renfrow Wedge Platform Sandal""","b""LOVE these wedges! I get lots of compliments on them. The neutral color matches everything and is very comfortable with the Air.<br />I love the blue bottoms and the strap can be adjusted to fit smaller ankles.<br />I'm normally a size 5.5. Got these in a 6 and they fit fine, so they may run a little small.<br /><br />Highly recommended!""",b'2012-10-18',"b'Great wedge, stylish, classy, casual or night out!'",b'ROM9MRYJCJ4U4',4,0,0,1
b'44822593',1,b'US',b'Shoes',b'B00GYR33UM',b'669477459',b'ililily Pattern Light weight Small Size Multi Cross body Bag Mini Backpack',"b""I really like the little bag, it's the right size and you can make it a purse or a backpack.  And it's somewhat water resistant.  But it's falling apart.  The material is fraying and gets stuck in the zippers.  Such a sad thing to get exactly what I needed but such a poor product.""",b'2014-06-17',b'Sad.',b'R2G0JRM8NF7GFX',2,1,0,1
b'15590777',0,b'US',b'Shoes',b'B008L5HE8W',b'371595357',"b""Clarks Women's Amelia Air Espadrille Platform Wedge""",b'but i genuinely enjoyed the fit which was true to size and the lovelieness of the shoe in person. Thanks.',b'2014-04-09',b'Shoes were a bit expensive',b'R1GIJAOTECH02K',5,0,0,1
b'26862119',0,b'US',b'Shoes',b'B008A0QM90',b'830044495',"b""Sanuk Women's Yoga Sling 2 Flip Flop""","b'I have had a pair of the regular yoga sandals for a long time and I decided to try these. I love them, they just seem a little less wide as the other sandals, but still comfy!'",b'2013-09-05',b'Love Sanuk',b'RJXTC2JM4UMZL',4,0,0,1
b'5143761',1,b'US',b'Shoes',b'B00I3L7M9U',b'985038991',"b""ACORN Men's Rambler Mule Slipper""",b'These are the best slippers I have ever had.  Very comfy and warm.',b'2015-01-08',b'Best Slippers',b'R1FVBTJZYRHBDU',5,1,0,1
b'14016357',0,b'US',b'Shoes',b'B00KAELKSM',b'555406612',b'Brinley Co. Womens Ankle Strap Closed Toe Flats',b'Looks great!! But fits a little too small',b'2014-12-20',b'Five Stars',b'R32Y0RMSG6MU3C',5,0,0,1
b'46414458',0,b'US',b'Shoes',b'B00K6K5GF8',b'734292871',"b""Air Balance Men's Cushion Insole Open Toe Sandals""","b""Great shoe, not much to say except I'm not easy to please and I like this sandal.""",b'2014-09-08',b'confortable and afforable',b'RI04A9UX55V5T',4,0,1,1
b'2986102',0,b'US',b'Shoes',b'B007CB6ONM',b'553894461',"b""Michael Antonio Women's Malone Ankle Boot""",b'Great!',b'2015-08-23',b'Five Stars',b'RFOC72PO9AP8H',5,0,0,1
b'8414100',1,b'US',b'Shoes',b'B008OMJDDG',b'989093250',b'MG Collection Lalanie Slouchy Shopper Hobo Handbag w/Zippered Pouch',b'thank you i am enjoying the item!<br />the leather is nice and soft. a bit on the heavy side<br />but it is a nice all around every day work purse.',b'2013-03-29',b'i like it alot... three pc is nice... a bit heavy',b'RO2EDAK0JD41T',4,2,0,1
b'32179216',0,b'US',b'Shoes',b'B0014CI02S',b'457565575',"b""Crocs Classic Kids' Clog""",b'Comfortable for my son. He loves them',b'2015-05-23',b'Five Stars',b'R29CY4PAHSKFTK',5,0,0,1
b'3018660',0,b'US',b'Shoes',b'B00147VZMK',b'725524751',"b""Dunham Men's Highland Park Oxford""",b'Very nice shoes it seem i would need something between 4e and 6e to have a perfect fit. Very happy with it up to date.',b'2013-12-29',b'A little large but it is my feet.',b'R3GROHLS1M7H72',5,0,0,1
b'28307698',0,b'US',b'Shoes',b'B0029WQRAO',b'27786010',"b""Cole Haan Men's Air Santa Barbara Loafer""",b'After you get the right size they are Great',b'2014-12-06',b'Five Stars',b'R1PQAAUWRJP3PM',5,0,0,1
b'35040190',0,b'US',b'Shoes',b'B00DY9YI70',b'128660758',"b""Crocs Womens Women's 15372 Drayden Golf Shoe""",b'I usally fit between an 8-81/2  After reading reviews of saying the shoes were slightly big I ordered the 8. I wish I went 81/2. I would say these run true to size and the reason why customers reviewed them as big is because the shoe has a wider opening.  They come with both pink and white shoelaces and have a pretty comfy squishy insole!',b'2015-04-21',b'Run true to size',b'R33XR5F806UCOQ',4,0,0,1
b'36240234',29,b'US',b'Shoes',b'B005SRMV6G',b'848405028',"b""MICHAEL Michael Kors Fulton Women's Leather Crossbody Handbag""","b""Great as a wallet to put inside another bag and be able to take out during lunch breaks or errands and wear as a secure crossbody.  I just got sick of changing wallets/bags and forgetting to transfer my id, etc, so this did the trick.  Can't hold too much else, but if all you need is you wallet essentials, a smartphone and keys, its perfect.""",b'2013-04-20',b'convenient and well organized',b'R2UL8CK97D8QJJ',4,32,0,1
b'12450138',0,b'US',b'Shoes',b'B00E1JO2LO',b'635059089',"b""New Balance Men's Rev PLUSH20 Slide Sandal""","b""super comfortable and water proof so they don't get moldy/stinky like other memory foam sandals.""",b'2015-01-18',b'anti microbial and stylish!',b'R2EXS9X7R7EINI',5,0,0,1
b'40745726',0,b'US',b'Shoes',b'B00J9AUC8M',b'692898994',"b""Sperry Top-Sider Women's Mackenzie Moccasin""",b'Love these!',b'2015-01-01',b'Five Stars',b'R2K4BVLS0PCFA7',5,0,0,1
b'5132069',1,b'US',b'Shoes',b'B00GXFHQ3A',b'551684824',"b""ASICS Women's GEL-Quick WK 2 Walking Shoe""",b'Love how comfortably they fit! Had a tough time finding this color in the stores and very pleased I finally got them!',b'2015-07-26',b'Love Love Love!',b'R3CUEMQX00NYDR',5,1,0,1
